marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex_urb,mixte,co2,carburant,etiquette_energie,bonus_malus
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B5V84,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B5V93,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B5W29,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B5W38,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B5W56,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B5W65,9,80.0,M 6,12.5,8.1,9.7,258,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B5W74,9,80.0,M 6,13.3,8.7,10.4,276,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B5W92,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B5X19,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3B6T96,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B6U68,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B6U77,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B6U86,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B6V49,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B6V58,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B6V85,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B6V94,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B6W57,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B6W66,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B6W93,8,80.0,M 6,11.6,7.8,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3B7T97,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B7U69,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B7U78,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B7U87,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B7V59,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B7V86,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B7V95,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B7W58,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B7W67,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B7W85,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B7W94,8,80.0,M 6,11.6,7.8,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3B8T98,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B8U79,9,80.0,M 6,12.5,8.1,9.7,258,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B8U88,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B8V87,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B8V96,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B8W59,8,80.0,M 6,11.6,7.8,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B8W68,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B8W86,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B8W95,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3B9T99,9,80.0,M 6,12.5,8.1,9.7,258,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3B9U89,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B9V88,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B9V97,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3B9W69,9,80.0,M 6,12.9,8.5,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B9W87,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3B9W96,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BAV89,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BAV98,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BAW88,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BAW97,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BBW89,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BBW98,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BCW99,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BMN01,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BMN10,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BMO00,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BNN02,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BNN11,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BNN20,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BNO01,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BNP00,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BPM40,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BPM41,9,80.0,M 6,12.5,8.1,9.7,258,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BPN03,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BPN04,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BPN12,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BPN13,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BPN21,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BPN22,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BPN30,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BPN31,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BPO02,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BPO20,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BPO21,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BPO30,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BPP01,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BPP02,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BPP20,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BQM33,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BQM42,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BQM60,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BQN05,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BQN14,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BQN23,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BQN32,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BQN50,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BQO22,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BQO31,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BQP03,9,80.0,M 6,12.9,8.5,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BQP21,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BQP30,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BRM34,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BRM43,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BRM61,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BRM70,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BRN06,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BRN15,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BRN24,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BRN51,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BRN60,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BRO23,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BRO32,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BRO41,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BRO50,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BRP04,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BRP22,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BRP31,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BRP40,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BSM35,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BSM44,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BSM62,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BSM80,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BSN07,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BSN16,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BSN25,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BSN52,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BSN61,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BSO24,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BSO33,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BSO42,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BSO51,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BSO60,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BSP05,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BSP23,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BSP32,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BSP41,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BSP50,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BSU00,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BTM36,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BTM45,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BTM63,9,80.0,M 6,12.5,8.1,9.7,258,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BTM81,8,80.0,M 6,11.6,7.6,9.0,239,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BTM90,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BTN08,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BTN17,9,80.0,M 6,12.5,8.1,9.7,258,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BTN26,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BTN53,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BTN62,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTN71,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTN80,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BTO25,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BTO34,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTO43,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTO52,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTO61,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTO70,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BTP06,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTP24,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTP33,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTP42,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BTP51,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BTU01,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BUM37,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BUM46,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BUM55,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BUM64,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BUM82,8,80.0,M 6,11.6,7.7,9.1,242,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BUM91,9,80.0,M 6,12.7,8.1,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BUN09,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BUN18,9,80.0,M 6,12.5,8.1,9.7,258,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BUN27,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BUN54,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BUN63,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUN72,8,80.0,M 6,11.4,7.4,8.8,234,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUN81,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUN90,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BUO26,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUO44,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUO53,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUO62,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUO71,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BUP07,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUP25,8,80.0,M 6,11.6,7.8,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUP34,9,80.0,M 6,12.2,8.1,9.6,255,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUP43,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BUP52,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BUU02,9,80.0,M 6,12.8,8.4,10.0,266,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BUU20,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BVM38,9,80.0,M 6,11.9,7.8,9.3,247,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BVM47,9,80.0,M 6,13.0,8.4,10.1,268,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BVM56,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BVM65,9,80.0,M 6,12.7,8.3,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BVM83,8,80.0,M 6,11.8,7.7,9.2,245,GO,F,+ 1600
MERCEDES-BENZ,SPRINTER 211 CDI 37,MMB53L3BVM92,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BVN19,9,80.0,M 6,12.6,8.2,9.8,260,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 211 CDI 32,MMB53L3BVN28,9,80.0,M 6,12.8,8.2,9.9,263,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BVN55,9,80.0,M 6,12.1,8.0,9.5,252,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 37,MMB53L3BVN64,9,80.0,M 6,13.1,8.5,10.2,271,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 CDI 32,MMB53L3BVN73,8,80.0,M 6,11.5,7.5,8.9,237,GO,F,+ 1600
