marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,carburant,etiquette_energie,bonus(-)/malus(+)
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BUJ39,9,80.0,M 6,12.3,8.2,9.7,258.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BUJ48,9,80.0,M 6,12.9,8.5,10.1,268.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BUJ75,9,80.0,M 6,12.1,8.0,9.5,252.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BUJ84,9,80.0,M 6,12.3,8.2,9.7,258.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BUJ93,9,80.0,M 6,12.8,8.4,10.0,266.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVE99,9,80.0,M 6,12.7,8.3,9.9,263.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVI59,9,80.0,M 6,12.1,8.0,9.5,252.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVI68,9,80.0,M 6,12.3,8.2,9.7,258.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVI77,9,80.0,M 6,12.8,8.4,10.0,266.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVI86,9,80.0,M 6,12.8,8.2,9.9,263.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVI95,9,80.0,M 6,13.1,8.5,10.2,271.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVJ49,9,80.0,M 6,12.8,8.2,9.9,263.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVJ76,9,80.0,M 6,12.1,8.0,9.5,252.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVJ85,9,80.0,M 6,12.6,8.2,9.8,260.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BVJ94,9,80.0,M 6,12.8,8.4,10.0,266.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BWI69,9,80.0,M 6,12.6,8.2,9.8,260.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BWI78,9,80.0,M 6,12.8,8.4,10.0,266.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BWI87,9,80.0,M 6,12.8,8.2,9.9,263.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BWI96,9,80.0,M 6,13.1,8.5,10.2,271.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BWJ77,9,80.0,M 6,12.2,8.1,9.6,255.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BWJ86,9,80.0,M 6,12.6,8.2,9.8,260.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BWJ95,9,80.0,M 6,12.8,8.4,10.0,266.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BXI79,9,80.0,M 6,12.8,8.4,10.0,266.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BXI88,9,80.0,M 6,12.8,8.2,9.9,263.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BXI97,9,80.0,M 6,13.3,8.7,10.4,276.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BXJ69,9,80.0,M 6,11.9,7.8,9.3,247.0,GO,F,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BXJ78,9,80.0,M 6,12.2,8.1,9.6,255.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BXJ87,9,80.0,M 6,12.6,8.2,9.8,260.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BXJ96,9,80.0,M 6,12.8,8.4,10.0,266.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BYI89,9,80.0,M 6,13.0,8.4,10.1,268.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BYI98,9,80.0,M 6,13.3,8.7,10.4,276.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BYJ79,9,80.0,M 6,12.2,8.1,9.6,255.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BYJ88,9,80.0,M 6,12.6,8.2,9.8,260.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BYJ97,9,80.0,M 6,12.9,8.5,10.1,268.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BZI99,9,80.0,M 6,13.3,8.7,10.4,276.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BZJ89,9,80.0,M 6,12.7,8.3,9.9,263.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 311 4X4,MMB63L3BZJ98,9,80.0,M 6,12.9,8.5,10.1,268.0,GO,G,+ 2600
MERCEDES-BENZ,SPRINTER 315 4X4,MMB66L3B0G99,11,110.0,M 6,12.3,8.2,9.7,258.0,GO,G,+ 2600
