marque,modele_version,cnit,unnamed:_4,unnamed:_5,mine,carburant,puissance_fiscale,puissance_reelle,bv,urb,ex_urb,mixte,co2
NISSAN,PRIMASTAR Combi L2H1 1.2t 6PL 1.9dCi (82ch),MJN5113QD621,5113QD621,5113Q621,J4EBB5,GO,6,60.0,M 5,9.3,6.8,7.7,205.0
NISSAN,PRIMASTAR Combi L1H1 1.0t 9PL 1.9dCi (100ch),MJN5313Q1528,5313Q1528,5313Q528,J4ACA6,GO,7,74.0,M 6,9.3,6.8,7.7,205.0
NISSAN,PRIMASTAR Combi L1H1 1.0t 9PL 1.9dCi (100ch),MJN5113Q3550,5113Q3550,5113Q550,J4BBB5,GO,7,60.0,M 5,9.6,6.9,7.9,210.0
NISSAN,PRIMASTAR Combi L1H1 1.0t 9PL 1.9dCi (100ch),MJN5313Q3530,5313Q3530,5313Q530,J4BCA6,GO,7,74.0,M 6,9.3,6.8,7.7,205.0
NISSAN,PRIMASTAR Combi L1H1 1.0t 9PL 1.9dCi (100ch),MJN5313QP551,5313QP551,5313Q551,J4BCB6,GO,7,74.0,M 6,9.6,6.9,7.9,210.0
NISSAN,PRIMASTAR Combi L2H1 1.2t 6PL 1.9dCi (100ch),MJN5313QY622,5313QY622,5313Q622,J4ECB6,GO,7,74.0,M 6,9.3,6.8,7.7,205.0
NISSAN,PRIMASTAR Combi L1H1 1.0t 6PL 2.5dCi (140ch),MJN5513QL625,5513QL625,5513Q625,J4DDA6,GO,9,99.0,M 6,10.3,7.7,8.6,228.0
NISSAN,PRIMASTAR Combi L1H1 1.0t 9PL 1.9dCi (100ch),MJN5513QJ623,5513QJ623,5513Q623,J4ADA6,GO,9,99.0,M 6,10.3,7.7,8.6,228.0
NISSAN,PRIMASTAR Combi L1H1 1.2t 6PL 2.5dCi (140ch),MJN5513QM626,5513QM626,5513Q626,J4EDA6,GO,9,99.0,M 6,10.3,7.7,8.6,228.0
NISSAN,PRIMASTAR Combi L1H1 1.2t 9PL 2.5dCi (140ch),MJN5513QK624,5513QK624,5513Q624,J4BDA6,GO,9,99.0,M 6,10.3,7.7,8.6,228.0
NISSAN,PRIMASTAR Combi L2H1 1.2t 6PL 2.5dCi (140ch),MJN5513QP628,5513QP628,5513Q628,J4EDB6,GO,9,99.0,M 6,10.3,7.7,8.6,228.0
NISSAN,PRIMASTAR Combi L2H1 1.2t 9PL 2.5dCi (140ch),MJN5513QN627,5513QN627,5513Q627,J4BDB6,GO,9,99.0,M 6,10.3,7.7,8.6,228.0
NISSAN,PRIMERA 4P 1.6L,MJN1312B1485,1312B1485,1312B485,P12AA01,ES,7,80.0,M 5,9.3,6.0,7.2,173.0
NISSAN,PRIMERA 4P 1.8L,MJN1412BD487,1412BD487,1412B487,P12BB01,ES,7,85.0,M 5,9.6,6.1,7.4,177.0
NISSAN,PRIMERA 5P 1.6L,MJN1312BL541,1312BL541,1312B541,P12JJ01,ES,7,80.0,M 5,9.3,6.0,7.2,173.0
NISSAN,PRIMERA 5P 1.8L,MJN1412BX543,1412BX543,1412B543,P12KK01,ES,7,85.0,M 5,9.6,6.1,7.4,177.0
NISSAN,PRIMERA BREAK 1.6L,MJN1314BD493,1314BD493,1314B493,P12EE01,ES,7,80.0,M 5,9.3,6.0,7.2,173.0
NISSAN,PRIMERA BREAK 1.8L,MJN1414BP495,1414BP495,1414B495,P12FF01,ES,7,85.0,M 5,9.6,6.1,7.4,177.0
NISSAN,PRIMERA 4P 1.8L BVA,MJN3412BL489,3412BL489,3412B489,P12BB03,ES,8,85.0,A 4,10.4,6.6,8.0,192.0
NISSAN,PRIMERA 5P 1.8L BVA,MJN3412B5545,3412B5545,3412B545,P12KK03,ES,8,85.0,A 4,10.4,6.6,8.0,192.0
NISSAN,PRIMERA BREAK 1.8L BVA,MJN3414BX497,3414BX497,3414B497,P12FF03,ES,8,85.0,A 4,10.4,6.6,8.0,192.0
NISSAN,PRIMERA 4P 2.0L,MJN1612BD539,1612BD539,1612B539,P12CC03,ES,9,103.0,M 6,11.9,6.9,8.7,208.0
NISSAN,PRIMERA 4P 2.0L M-CVT,MJN9612BP491,9612BP491,9612B491,P12CC02,ES,9,103.0,V 0,11.9,7.0,8.8,209.0
NISSAN,PRIMERA 5P 2.0L,MJN1612BK546,1612BK546,1612B546,P12LL01,ES,9,103.0,M 6,11.9,6.9,8.7,208.0
NISSAN,PRIMERA 5P 2.0L M-CVT,MJN9612B9547,9612B9547,9612B547,P12LL02,ES,9,103.0,V 0,11.9,7.0,8.8,209.0
NISSAN,PRIMERA BREAK 2.0L,MJN1614BJ540,1614BJ540,1614B540,P12GG03,ES,9,103.0,M 6,12.2,7.3,9.1,220.0
NISSAN,PRIMERA BREAK 2.0L M-CVT,MJN9614B1499,9614B1499,9614B499,P12GG02,ES,9,103.0,V 0,11.9,7.0,8.8,209.0
NISSAN,PRIMERA 4P 2.2VDI,MJN5512B4492,5512B4492,5512B492,P12DD01,GO,7,93.0,M 6,7.7,4.9,5.9,159.0
NISSAN,PRIMERA 5P 2.2VDI,MJN5512BP548,5512BP548,5512B548,P12MM01,GO,7,93.0,M 6,7.9,5.1,6.1,161.0
NISSAN,PRIMERA BREAK 2.2VDI,MJN5514BG500,5514BG500,5514B500,P12HH01,GO,7,93.0,M 6,7.9,5.1,6.1,161.0
NISSAN,TERRANO COURT 2.7TDi,MJN6514JS501,6514JS501,6514J501,R20CC1,GO,10,92.0,M 5,11.8,8.6,9.8,260.0
NISSAN,TERRANO COURT 2.7TDi,MJN6514JT502,6514JT502,6514J502,R20CC2,GO,10,92.0,M 5,11.8,8.6,9.8,260.0
NISSAN,TERRANO COURT 3.0L Di,MJN6714JJ507,6714JJ507,6714J507,R20GG1,GO,10,113.0,M 5,11.3,7.4,8.8,232.0
NISSAN,TERRANO LONG 2.7TDi,MJN6514JU503,6514JU503,6514J503,R20DD1,GO,10,92.0,M 5,11.9,8.7,9.9,263.0
NISSAN,TERRANO LONG 2.7TDi,MJN6514JV504,6514JV504,6514J504,R20DD2,GO,10,92.0,M 5,11.9,8.7,9.9,263.0
NISSAN,TERRANO COURT 3.0L Di BVA,MJN8714JP508,8714JP508,8714J508,R20GG2,GO,11,113.0,A 4,12.7,8.2,9.8,259.0
NISSAN,TERRANO LONG 3.0L Di,MJN6714JK509,6714JK509,6714J509,R20HH1,GO,11,113.0,M 5,11.8,7.6,9.1,240.0
NISSAN,TERRANO LONG 3.0L Di BVA,MJN8714JR510,8714JR510,8714J510,R20HH2,GO,11,113.0,A 4,12.8,8.3,9.9,262.0
NISSAN,X-TRAIL 2.0L,MJN2614NP434,2614NP434,2614N434,T30AA01,ES,9,103.0,M 5,12.0,7.7,9.3,221.0
NISSAN,X-TRAIL 2.0L BVA,MJN4614NV435,4614NV435,4614N435,T30AA02,ES,10,103.0,A 4,13.2,8.1,10.0,237.0
NISSAN,X-TRAIL 2.5L,MJN2714NZ629,2714NZ629,2714N629,T30GG01,ES,11,121.0,M 5,12.7,7.6,9.5,228.0
NISSAN,X-TRAIL 2.5L BVA,MJN4714N6630,4714N6630,4714N630,T30GG02,ES,11,121.0,A 4,12.8,8.0,9.7,232.0
NISSAN,X-TRAIL 2.2VDi,MJN6414NJ436,6414NJ436,6414N436,T30BB01,GO,7,84.0,M 6,9.2,6.0,7.2,190.0
OPEL,AGILA 1.0L 12V,MPL1072N1620,1072N1620,1072N620,H00AA111A05A3CABA5,ES,5,43.0,M 5,7.7,5.6,6.4,154.0
OPEL,AGILA 1.2L 16V,MPL1172NC621,1172NC621,1172N621,H00AB111A06A4DAAA5,ES,5,55.0,M 5,8.0,5.7,6.5,156.0
OPEL,ASTRA 3P 1.4L 16V,MPL1261HT213,1261HT213,1261H213,T98AP112A05BM34FED5,ES,6,66.0,M 5,9.7,5.8,7.2,173.0
OPEL,ASTRA 3P 1.4L 16V CLIM,MPL1261HH237,1261HH237,1261H237,T98BP112A05BP36FED5,ES,6,66.0,M 5,9.7,5.8,7.2,173.0
OPEL,ASTRA 3P 1.6L 16V CLIM,MPL1361HZ245,1361HZ245,1361H245,T98BS112A05BR37FDH5,ES,6,74.0,M 5,9.5,5.5,7.0,168.0
OPEL,ASTRA 5P 1.4L 16V,MPL1272HE522,1272HE522,1272H522,T98CP112A40BP34FED5,ES,6,66.0,M 5,9.8,5.9,7.3,175.0
OPEL,ASTRA 5P 1.4L 16V CLIM,MPL1272HF523,1272HF523,1272H523,T98DP112A40BS36FED5,ES,6,66.0,M 5,9.8,5.9,7.3,175.0
OPEL,ASTRA 5P 1.6L 16V CLIM,MPL1372HF549,1372HF549,1372H549,T98DS112A25BT37FDH5,ES,6,74.0,M 5,9.6,5.6,7.1,171.0
OPEL,ASTRA BREAK 1.6L 16V CLIM,MPL1364HA189,1364HA189,1364H189,T98/KOMBIFS112A18AS14FDH5,ES,6,74.0,M 5,9.7,5.8,7.2,172.0
OPEL,ASTRA 3P 1.6L 16V BVA CLIM,MPL3361H4244,3361H4244,3361H244,T98BS112A24BT39AFE5,ES,7,74.0,A 4,10.6,6.0,7.7,185.0
OPEL,ASTRA 5P 1.6L 16V BVA CLIM,MPL3372HJ547,3372HJ547,3372H547,T98DS112A26BV39AFE5,ES,7,74.0,A 4,10.6,6.0,7.7,185.0
OPEL,ASTRA BREAK 1.6L 16V BVA CLIM,MPL3364HF188,3364HF188,3364H188,T98/KOMBIFS112A19AW18AFN5,ES,7,74.0,A 4,10.7,6.2,7.9,190.0
OPEL,ASTRA CABRIOLET 1.6L 16V,MPL1375HH096,1375HH096,1375H096,T98CRS112A04AL03FDC4,ES,7,74.0,M 5,9.9,5.8,7.3,175.0
OPEL,ASTRA CABRIOLET 1.6L 16V CLIM,MPL1375HT097,1375HT097,1375H097,T98CSS112A04AM06FDC4,ES,7,74.0,M 5,9.9,5.8,7.3,175.0
OPEL,ASTRA 3P 1.8L 16V CLIM,MPL1561HP772,1561HP772,1561H772,T98BT112A27BU39FDJ5,ES,8,92.0,M 5,11.0,6.1,7.9,190.0
OPEL,ASTRA 5P 1.8L 16V CLIM,MPL1572H5555,1572H5555,1572H555,T98DT112A28BW39FDJ5,ES,8,92.0,M 5,11.0,6.1,7.9,190.0
OPEL,ASTRA CABRIOLET 1.8L 16V CLIM,MPL1575HN495,1575HN495,1575H495,T98CST111A06AP09FDD4,ES,8,92.0,M 5,11.1,6.2,8.0,192.0
OPEL,ASTRA COUPE 1.8L 16V,MPL1571HQ506,1571HQ506,1571H506,T98CPT112A01AF05FDD4,ES,8,92.0,M 5,11.0,6.1,7.9,190.0
OPEL,ASTRA COUPE 2.2L 16V,MPL1671H4510,1671H4510,1671H510,T98CPM112A11AK11JJE4,ES,9,108.0,M 5,12.0,6.3,8.4,202.0
OPEL,ASTRA COUPE 2.2L 16V BVA,MPL3671HB511,3671HB511,3671H511,T98CPM112A04AL14LBE4,ES,9,108.0,A 4,11.9,6.7,8.6,207.0
OPEL,ASTRA CABRIOLET 2.2L 16V BVA CLIM,MPL3675H3107,3675H3107,3675H107,T98CSM112A08AT16LBA4,ES,10,108.0,A 4,12.2,7.0,8.9,214.0
OPEL,ASTRA CABRIOLET 2.2L 16V CLIM,MPL1675HV105,1675HV105,1675H105,T98CSM112A07AS15JJA4,ES,10,108.0,M 5,12.3,6.6,8.7,209.0
OPEL,ASTRA 3P 2.0T 16V CLIM,MPL1871HG635,1871HG635,1871H635,T98BV111A39CG50MKW5,ES,13,147.0,M 5,12.5,6.8,8.9,214.0
OPEL,ASTRA CABRIOLET 2.0T 16V CLIM,MPL1875HL632,1875HL632,1875H632,T98CSV112A14AU18MKB4,ES,13,147.0,M 5,12.8,7.0,9.1,219.0
OPEL,ASTRA COUPE 2.0T 16V,MPL1871HE633,1871HE633,1871H633,T98CPV112A12AM23MKB4,ES,13,147.0,M 5,12.5,6.8,8.9,214.0
OPEL,ASTRA 3P 1.7DTI 16V ECO4,MPL5161HZ605,5161HZ605,5161H605,T98AJ110A33A242KCV5,GO,4,55.0,M 5,6.0,3.5,4.4,119.0
OPEL,ASTRA 3P 1.7DTI 16V ECO4 CLIM,MPL5161HV770,5161HV770,5161H770,T98BJ110A33A550KCV5,GO,4,55.0,M 5,6.0,3.5,4.4,119.0
OPEL,ASTRA 5P 1.7DTI 16V ECO4,MPL5172HP567,5172HP567,5172H567,T98CJ110A34A542KCV5,GO,4,55.0,M 5,6.0,3.5,4.4,119.0
OPEL,ASTRA 5P 1.7DTI 16V ECO4 CLIM,MPL5172HQ568,5172HQ568,5172H568,T98DJ110A34A850KCV5,GO,4,55.0,M 5,6.0,3.5,4.4,119.0
OPEL,ASTRA 3P 1.7DTI 16V CLIM,MPL5161HC230,5161HC230,5161H230,T98BJ112A33A550GCN5,GO,5,55.0,M 5,6.1,4.0,4.8,130.0
OPEL,ASTRA 5P 1.7DTI 16V CLIM,MPL5172HP566,5172HP566,5172H566,T98DJ112A34A850GCN5,GO,5,55.0,M 5,6.1,4.0,4.8,130.0
OPEL,ASTRA BREAK 1.7DTI 16V CLIM,MPL5164HP175,5164HP175,5164H175,T98/KOMBIFJ112A22BS33GCJ5,GO,5,55.0,M 5,6.2,4.1,4.9,132.0
OPEL,ASTRA 3P 2.0DTI 16V CLIM,MPL5371HK580,5371HK580,5371H580,T98BK112A41CK57HKU5,GO,6,74.0,M 5,7.5,4.5,5.6,151.0
OPEL,ASTRA 5P 2.0DTI 16V CLIM,MPL5372H1584,5372H1584,5372H584,T98DK112A42CH57HKU5,GO,6,74.0,M 5,7.6,4.6,5.7,154.0
OPEL,ASTRA BREAK 2.0DTI 16V CLIM,MPL5374HR412,5374HR412,5374H412,T98/KOMBIFK112A26B241HKM5,GO,6,74.0,M 5,7.7,4.8,5.9,159.0
OPEL,ASTRA 3P 2.0DTI 16V BVA CLIM,MPL7371H9588,7371H9588,7371H588,T98BK112A43CH58LAG5,GO,7,74.0,A 4,8.9,5.4,6.7,181.0
OPEL,ASTRA 5P 2.0DTI 16V BVA CLIM,MPL7372HF592,7372HF592,7372H592,T98DK112A44CJ58LAG5,GO,7,74.0,A 4,8.9,5.4,6.7,181.0
OPEL,ASTRA BREAK 2.0DTI 16V BVA CLIM,MPL7374H1416,7374H1416,7374H416,T98/KOMBIFK112A27B342LAM5,GO,7,74.0,A 4,9.0,5.6,6.9,186.0
OPEL,ASTRA 3P 2.2DTI 16V CLIM,MPL5571HW572,5571HW572,5571H572,T98BW112A37CE55NLJ5,GO,8,92.0,M 5,8.7,4.9,6.3,169.0
OPEL,ASTRA 5P 2.2DTI 16V CLIM,MPL5572H0574,5572H0574,5572H574,T98DW112A38CF55NLJ5,GO,8,92.0,M 5,8.7,4.9,6.3,169.0
OPEL,ASTRA BREAK 2.2DTI 16V CLIM,MPL5574H7408,5574H7408,5574H408,T98/KOMBIFW112A24BY39NLG5,GO,8,92.0,M 5,8.8,5.0,6.4,173.0
OPEL,ASTRA CABRIOLET 2.2DTI 16V CLIM,MPL5575H7503,5575H7503,5575H503,T98CSX111A15AW20NLE4,GO,8,92.0,M 5,8.8,5.0,6.4,173.0
OPEL,ASTRA CABRIOLET 2.2DTI 16V CLIM,MPL5575H5501,5575H5501,5575H501,T98CSX112A15AW20NLA4,GO,8,92.0,M 5,8.8,5.0,6.4,173.0
OPEL,ASTRA COUPE 2.2DTI 16V,MPL5571H9513,5571H9513,5571H513,T98CPX112A13AP22NLE4,GO,8,92.0,M 5,8.7,4.9,6.3,169.0
OPEL,COMBO 1.6L 8V,MPL1274GQ301,1274GQ301,1274G301,COMBO-CAA111A03AAABA5,ES,6,64.0,M 5,10.2,6.4,7.8,188.0
OPEL,COMBO 1.6L 8V,MPL1274GR302,1274GR302,1274G302,COMBO-CBA111A03BBABA5,ES,6,64.0,M 5,10.2,6.4,7.8,188.0
OPEL,COMBO 1.7L DI 16V,MPL5174GU303,5174GU303,5174G303,COMBO-CAB111A02CCAAA5,GO,5,55.0,M 5,6.6,4.7,5.4,146.0
OPEL,COMBO 1.7L DI 16V,MPL5174GV304,5174GV304,5174G304,COMBO-CBB111A02DDAAA5,GO,5,55.0,M 5,6.6,4.7,5.4,146.0
OPEL,COMBO 1.7L DTI 16V,MPL5074GM305,5074GM305,5074G305,COMBO-CAC111A02CCAAA5,GO,5,48.0,M 5,6.6,4.7,5.4,146.0
OPEL,COMBO 1.7L DTI 16V,MPL5074GN306,5074GN306,5074G306,COMBO-CBC111A02DDAAA5,GO,5,48.0,M 5,6.6,4.7,5.4,146.0
OPEL,CORSA 3P 1.0L 12V,MPL1061FD061,1061FD061,1061F061,CORSA-CAA111A01A1ABCA5,ES,4,43.0,M 5,7.2,4.7,5.6,135.0
OPEL,CORSA 3P 1.0L 12V CLIM,MPL1061FE062,1061FE062,1061F062,CORSA-CBA111A01A2BBCA5,ES,4,43.0,M 5,7.2,4.7,5.6,135.0
OPEL,CORSA 3P 1.0L 16V EASYTRONIC,MPL1071FB119,1071FB119,1071F119,CORSA-CAA111A01A1ADCA5,ES,4,43.0,M 5,6.9,4.7,5.5,132.0
OPEL,CORSA 3P 1.0L 16V EASYTRONIC CLIM,MPL1071FD121,1071FD121,1071F121,CORSA-CBA111A01A2BDCA5,ES,4,43.0,M 5,6.9,4.7,5.5,132.0
OPEL,CORSA 5P 1.0L 12V,MPL1062F7441,1062F7441,1062F441,CORSA-CCA111A06A1ABCA5,ES,4,43.0,M 5,7.2,4.7,5.6,135.0
OPEL,CORSA 5P 1.0L 12V CLIM,MPL1062FJ453,1062FJ453,1062F453,CORSA-CDA111A06A2BBCA5,ES,4,43.0,M 5,7.2,4.7,5.6,135.0
OPEL,CORSA 5P 1.0L 16V EASYTRONIC,MPL1072FH123,1072FH123,1072F123,CORSA-CCA111A06A1ADCA5,ES,4,43.0,M 5,6.9,4.7,5.5,132.0
OPEL,CORSA 5P 1.0L 16V EASYTRONIC CLIM,MPL1072FJ125,1072FJ125,1072F125,CORSA-CDA111A06A2BDCA5,ES,4,43.0,M 5,6.9,4.7,5.5,132.0
OPEL,CORSA 3P 1.2L 16V,MPL1161FR065,1161FR065,1161F065,CORSA-CAB111A02A2BBCA5,ES,5,55.0,M 5,8.4,5.3,6.4,154.0
OPEL,CORSA 3P 1.2L 16V CLIM,MPL1161FS066,1161FS066,1161F066,CORSA-CBB111A02A3CBCA5,ES,5,55.0,M 5,8.4,5.3,6.4,154.0
OPEL,CORSA 3P 1.2L 16V EASYTRONIC,MPL1161FT067,1161FT067,1161F067,CORSA-CAB111A02A2BDCA5,ES,5,55.0,M 5,8.0,5.2,6.2,149.0
OPEL,CORSA 3P 1.2L 16V EASYTRONIC CLIM,MPL1161FU068,1161FU068,1161F068,CORSA-CBB111A02A3CDCA5,ES,5,55.0,M 5,8.0,5.2,6.2,149.0
OPEL,CORSA 5P 1.2L 16V,MPL1162FJ443,1162FJ443,1162F443,CORSA-CCB111A07A2BBCA5,ES,5,55.0,M 5,8.4,5.3,6.4,154.0
OPEL,CORSA 5P 1.2L 16V CLIM,MPL1162FY458,1162FY458,1162F458,CORSA-CDB114A07ACCBCA5,ES,5,55.0,M 5,8.4,5.3,6.4,154.0
OPEL,CORSA 5P 1.2L 16V EASYTRONIC,MPL1162FK444,1162FK444,1162F444,CORSA-CCB111A07A2BDCA5,ES,5,55.0,M 5,8.0,5.2,6.2,149.0
OPEL,CORSA 5P 1.2L 16V EASYTRONIC CLIM,MPL1162FZ459,1162FZ459,1162F459,CORSA-CDB114A07ACCDCA5,ES,5,55.0,M 5,8.0,5.2,6.2,149.0
OPEL,CORSA 3P 1.4L 16V BVA CLIM,MPL3271FY443,3271FY443,3271F443,CORSA-CBC111A03A7FADC5,ES,6,66.0,A 4,10.7,6.1,7.8,188.0
OPEL,CORSA 3P 1.4L 16V CLIM,MPL1261F6070,1261F6070,1261F070,CORSA-CBC111A04A6EBCB5,ES,6,66.0,M 5,9.8,5.7,7.2,173.0
OPEL,CORSA 5P 1.4L 16V BVA CLIM,MPL3272FV474,3272FV474,3272F474,CORSA-CDC111A08A0FADC5,ES,6,66.0,A 4,10.8,6.2,7.9,190.0
OPEL,CORSA 5P 1.4L 16V CLIM,MPL1262FA460,1262FA460,1262F460,CORSA-CDC111A03A8EBCB5,ES,6,66.0,M 5,9.8,5.7,7.2,173.0
OPEL,CORSA 3P 1.8L 16V CLIM,MPL1561FK600,1561FK600,1561F600,CORSA-CBF111A12A9FBBD5,ES,8,92.0,M 5,11.2,6.0,7.9,190.0
OPEL,CORSA 3P 1.7DI 16V,MPL5071FW419,5071FW419,5071F419,CORSA-CAE111A09ADJCAC5,GO,4,48.0,M 5,5.9,4.2,4.8,130.0
OPEL,CORSA 3P 1.7DI 16V CLIM,MPL5071FX420,5071FX420,5071F420,CORSA-CBE111A09AFKCAC5,GO,4,48.0,M 5,5.9,4.2,4.8,130.0
OPEL,CORSA 5P 1.7DI 16V,MPL5072FR448,5072FR448,5072F448,CORSA-CCE111A10ADJCAC5,GO,4,48.0,M 5,5.9,4.2,4.8,130.0
OPEL,CORSA 5P 1.7DI 16V CLIM,MPL5072FS449,5072FS449,5072F449,CORSA-CDE111A10AFKCAC5,GO,4,48.0,M 5,5.9,4.2,4.8,130.0
OPEL,CORSA 3P 1.7DTI 16V,MPL5171F9422,5171F9422,5171F422,CORSA-CAD111A05A9GCAC5,GO,5,55.0,M 5,5.9,4.2,4.8,130.0
OPEL,CORSA 3P 1.7DTI 16V CLIM,MPL5171FA423,5171FA423,5171F423,CORSA-CBD111A05AAHCAC5,GO,5,55.0,M 5,5.9,4.2,4.8,130.0
OPEL,CORSA 5P 1.7DTI 16V,MPL5172FZ446,5172FZ446,5172F446,CORSA-CCD111A11AAGCAC5,GO,5,55.0,M 5,5.9,4.2,4.8,130.0
OPEL,CORSA 5P 1.7DTI 16V CLIM,MPL5172F0447,5172F0447,5172F447,CORSA-CDD111A11AGHCAC5,GO,5,55.0,M 5,5.9,4.2,4.8,130.0
OPEL,FRONTERA COURT 3.2L V6 24V,MPL2964CP425,2964CP425,2964C425,6AZCBC11B06CBACB4,ES,15,151.0,M 5,17.8,10.2,13.0,312.0
OPEL,FRONTERA LONG 3.2L V6 24V,MPL2964CG417,2964CG417,2964C417,6AVFAC11A03AAACB5,ES,15,151.0,M 5,18.0,10.5,13.2,316.0
OPEL,FRONTERA LONG 3.2L V6 24V BVA,MPL4964CN418,4964CN418,4964C418,6AVFAC11A03AABDB5,ES,16,151.0,A 4,19.8,11.2,14.3,344.0
OPEL,FRONTERA COURT 2.2DTI 16V,MPL6474CK627,6474CK627,6474C627,6AZCBA11B04CBCCB4,GO,8,88.0,M 5,10.6,6.9,8.3,219.0
OPEL,FRONTERA LONG 2.2DTI 16V,MPL6474CJ625,6474CJ625,6474C625,6AVFAA11A01AACCB5,GO,9,88.0,M 5,10.9,7.1,8.5,224.0
OPEL,MOVANO COMBI 2.2DTI,MPL5263LK644,5263LK644,5263L644,J9AND5,GO,7,66.0,M 5,10.7,7.5,8.7,231.0
OPEL,MOVANO COMBI 2.2DTI,MPL5263LL645,5263LL645,5263L645,J9ANH5,GO,7,66.0,M 5,10.7,7.5,8.7,231.0
OPEL,MOVANO COMBI 2.2DTI,MPL5263LM646,5263LM646,5263L646,J9CNH5,GO,7,66.0,M 5,10.7,7.5,8.7,231.0
OPEL,MOVANO COMBI 2.5DTI,MPL5463LC652,5463LC652,5463L652,J9AMD5,GO,9,84.0,M 5,10.7,7.9,8.9,237.0
OPEL,MOVANO COMBI 2.5DTI,MPL5463LD653,5463LD653,5463L653,J9AMH5,GO,9,84.0,M 5,10.7,7.9,8.9,237.0
OPEL,MOVANO COMBI 2.5DTI,MPL5463LE654,5463LE654,5463L654,J9CMH5,GO,9,84.0,M 5,10.7,7.9,8.9,237.0
OPEL,OMEGA 2.2L 16V,MPL1662KJ097,1662KJ097,1662K097,V94BH112A02BABDD5,ES,10,106.0,M 5,14.0,7.1,9.6,231.0
OPEL,OMEGA 2.2L 16V BVA,MPL3672K3595,3672K3595,3672K595,V94BH112A10CADDD5,ES,10,106.0,A 4,14.8,7.7,10.3,248.0
OPEL,OMEGA BREAK 2.2L 16V,MPL1664KU079,1664KU079,1664K079,V94/KOMBIBH112A02CABDC5,ES,10,106.0,M 5,14.1,7.3,9.8,236.0
OPEL,OMEGA BREAK 2.2L 16V BVA,MPL3674KH605,3674KH605,3674K605,V94/KOMBIBH112A04DADDC5,ES,10,106.0,A 4,14.9,7.9,10.5,252.0
OPEL,OMEGA 3.2L V6 BVA,MPL3962KE638,3962KE638,3962K638,V94FL116A13NDECF5,ES,16,160.0,A 4,16.8,8.9,11.8,284.0
OPEL,OMEGA BREAK 3.2L V6 BVA,MPL3964KM642,3964KM642,3964K642,V94/KOMBIKL116A09VGECJ5,ES,16,160.0,A 4,16.9,9.0,11.9,286.0
OPEL,OMEGA 2.2DTI 16V,MPL5472KR597,5472KR597,5472K597,V94BN112A05FCGAB5,GO,7,81.0,M 5,9.4,5.6,7.0,189.0
OPEL,OMEGA BREAK 2.2DTI 16V,MPL5474K5607,5474K5607,5474K607,V94/KOMBIBN112A07JDGAC5,GO,7,81.0,M 5,9.5,5.7,7.1,192.0
OPEL,OMEGA 2.5DTI 24V,MPL5672KC598,5672KC598,5672K598,V94BP112A14HDGGH5,GO,9,110.0,M 5,9.7,5.6,7.1,192.0
OPEL,OMEGA 2.5DTI 24V,MPL5672KH603,5672KH603,5672K603,V94FP116A14JDGGH5,GO,9,110.0,M 5,9.7,5.6,7.1,192.0
OPEL,OMEGA BREAK 2.5DTI 24V,MPL5674KQ608,5674KQ608,5674K608,V94/KOMBIBP112A10LFGAK5,GO,9,110.0,M 5,9.9,5.8,7.3,197.0
OPEL,OMEGA BREAK 2.5DTI 24V,MPL5674K0618,5674K0618,5674K618,V94/KOMBIKP116A10NGGAK5,GO,9,110.0,M 5,9.9,5.8,7.3,197.0
OPEL,OMEGA 2.5DTI 24V BVA,MPL7672KJ599,7672KJ599,7672K599,V94BP112A15MDJGH5,GO,10,110.0,A 5,11.2,6.0,7.9,213.0
OPEL,OMEGA 2.5DTI 24V BVA,MPL7672KP604,7672KP604,7672K604,V94FP116A15KDJGH5,GO,10,110.0,A 5,11.2,6.0,7.9,213.0
OPEL,OMEGA BREAK 2.5DTI 24V BVA,MPL7674KX609,7674KX609,7674K609,V94/KOMBIBP112A10RFJGK5,GO,10,110.0,A 5,11.3,6.1,8.0,216.0
OPEL,OMEGA BREAK 2.5DTI 24V BVA,MPL7674K7619,7674K7619,7674K619,V94/KOMBIKP116A10PGJGK5,GO,10,110.0,A 5,11.3,6.1,8.0,216.0
OPEL,SPEEDSTER 2.2L 16V,MPL1665P4495,1665P4495,1665P495,E00TARGA,ES,9,108.0,M 5,12.3,6.4,8.5,205.0
OPEL,VECTRA 4P 1.8L 16V,MPL1472BT232,1472BT232,1472B232,VECTRA/LIMBC111A02ADAGADA5,ES,7,81.0,M 5,11.1,6.1,7.9,190.0
OPEL,VECTRA 5P 1.8L 16V,MPL1472BL260,1472BL260,1472B260,VECTRA/LIMDC111A04ATAHADA5,ES,7,81.0,M 5,11.1,6.1,7.9,190.0
OPEL,VECTRA 4P 1.8L 16V,MPL1472BN226,1472BN226,1472B226,VECTRA/LIMBB111A02ADAGADA5,ES,8,90.0,M 5,11.1,6.1,7.9,190.0
OPEL,VECTRA 5P 1.8L 16V,MPL1472BF254,1472BF254,1472B254,VECTRA/LIMDB111A04ATAHADA5,ES,8,90.0,M 5,11.1,6.1,7.9,190.0
OPEL,VECTRA 4P 2.2L 16V,MPL1672BH236,1672BH236,1672B236,VECTRA/LIMBF111A05AFALDFB5,ES,9,108.0,M 5,11.9,6.7,8.6,206.0
