marque,modele_version,cnit,mine,energie,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,immat
MERCEDES-BENZ,SLK 32 AMG BVA,MMB39G5QJ968,170K46CF0SDAAA200,ES,26,260.0,A 5,15.5,7.9,10.7,257.0,2003-03-01
MERCEDES-BENZ,SLK 320,MMB19G5QC964,170K465F0LCAAA200,ES,15,160.0,M 6,15.9,7.8,10.8,259.0,2003-03-01
MERCEDES-BENZ,SLK 320 BVA,MMB39G5QF965,170K465F0TCAAA200,ES,15,160.0,A 5,15.7,7.4,10.4,250.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT BAS / RPT=4.111,MMB51H3B2649,CCA1A11C4DV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT BAS / RPT=4.111 / BVA,MMB71H3BB681,CCA1A13C4DV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT BAS / RPT=4.375,MMB51H3B7654,CCA1A11D4DV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT BAS / RPT=4.375 / BVA,MMB71H3BG686,CCA1A13D4DV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT BAS / RPT=4.857,MMB51H3BC659,CCA1A11E4DV2?,GO,8,60.0,M 5,14.1,8.7,10.7,282.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT BAS / RPT=4.857 / BVA,MMB71H3BL691,CCA1A13E4DV2?,GO,8,60.0,A 6,11.0,8.9,9.7,255.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT HAUT / RPT=4.111,MMB51H3BW995,CCF1A11C4DV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT HAUT / RPT=4.111 / BVA,MMB71J3B3028,CCF1A13C4DV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT HAUT / RPT=4.375,MMB51J3BA001,CCF1A11D4DV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT HAUT / RPT=4.375 / BVA,MMB71J3B8033,CCF1A13D4DV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT HAUT / RPT=4.857,MMB51J3BF006,CCF1A11E4DV2?,GO,8,60.0,M 5,14.1,8.7,10.7,282.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 30 / TOIT HAUT / RPT=4.857 / BVA,MMB71J3BD038,CCF1A13E4DV2?,GO,8,60.0,A 6,11.0,8.9,9.7,255.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT BAS / RPT=4.111,MMB51H3BP697,CCA1A21C4DV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT BAS / RPT=4.111 / BVA,MMB71H3BN729,CCA1A23C4DV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT BAS / RPT=4.375,MMB51H3BU702,CCA1A21D4DV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT BAS / RPT=4.375 / BVA,MMB71H3BX739,CCA1A23E4DV2?,GO,8,60.0,A 6,11.0,8.9,9.7,255.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT BAS / RPT=4.857,MMB51H3BZ707,CCA1A21E4DV2?,GO,8,60.0,M 5,14.1,8.7,10.7,282.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT BAS / RPT=4.857 / BVA,MMB71H3BS734,CCA1A23D4DV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT HAUT / RPT=4.111,MMB51J3BH044,CCF1A21C4DV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT HAUT / RPT=4.111 / BVA,MMB71J3BF076,CCF1A23C4DV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT HAUT / RPT=4.375,MMB51J3BM049,CCF1A21D4DV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT HAUT / RPT=4.375 / BVA,MMB71J3BK081,CCF1A23D4DV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT HAUT / RPT=4.857,MMB51J3BR054,CCF1A21E4DV2?,GO,8,60.0,M 5,14.1,8.7,10.7,282.0,2003-03-01
MERCEDES-BENZ,SPRINTER 208CDI / EPT 35 / TOIT HAUT / RPT=4.857 / BVA,MMB71J3BP086,CCF1A23E4DV2?,GO,8,60.0,A 6,11.0,8.9,9.7,255.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT BAS / RPT=3.455,MMB53H3B3745,CCA2A12A4DV2?,GO,8,80.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT BAS / RPT=3.455 / BVA,MMB73H3BN763,CCA2A13A4DV2?,GO,8,80.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT BAS / RPT=3.727,MMB53H3B7749,CCA2A12B4DV2?,GO,8,80.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT BAS / RPT=3.727 / BVA,MMB73H3BR767,CCA2A13B4DV2?,GO,8,80.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT BAS / RPT=4.111,MMB53H3BC754,CCA2A12C4DV2?,GO,8,80.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT BAS / RPT=4.111 / BVA,MMB73H3BW772,CCA2A13C4DV2?,GO,8,80.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT HAUT / RPT=3.455,MMB53J3BP110,CCF2A12A4DV2?,GO,8,80.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT HAUT / RPT=3.455 / BVA,MMB73J3B8128,CCF2A13A4DV2?,GO,8,80.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT HAUT / RPT=3.727,MMB53J3BS114,CCF2A12B4DV2?,GO,8,80.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT HAUT / RPT=3.727 / BVA,MMB73J3BC132,CCF2A13B4DV2?,GO,8,80.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT HAUT / RPT=4.111,MMB53J3BX119,CCF2A12C4DV2?,GO,8,80.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 30 / TOIT HAUT / RPT=4.111 / BVA,MMB73J3BH137,CCF2A13C4DV2?,GO,8,80.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT BAS / RPT=3.455,MMB53H3BH784,CCA2A22A4DV2?,GO,8,80.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT BAS / RPT=3.455 / BVA,MMB73H3B1802,CCA2A23A4DV2?,GO,8,80.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT BAS / RPT=3.727,MMB53H3BL788,CCA2A22B4DV2?,GO,8,80.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT BAS / RPT=3.727 / BVA,MMB73H3B5806,CCA2A23B4DV2?,GO,8,80.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT BAS / RPT=4.111,MMB53H3BQ793,CCA2A22C4DV2?,GO,8,80.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT BAS / RPT=4.111 / BVA,MMB73H3BA811,CCA2A23C4DV2?,GO,8,80.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT HAUT / RPT=3.455,MMB53J3BR149,CCF2A22A4DV2?,GO,8,80.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT HAUT / RPT=3.455 / BVA,MMB73J3BB167,CCF2A23A4DV2?,GO,8,80.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT HAUT / RPT=3.727,MMB53J3BV153,CCF2A22B4DV2?,GO,8,80.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT HAUT / RPT=3.727 / BVA,MMB73J3BF171,CCF2A23B4DV2?,GO,8,80.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT HAUT / RPT=4.111,MMB53J3B0158,CCF2A22C4DV2?,GO,8,80.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 211CDI / EPT 35 / TOIT HAUT / RPT=4.111 / BVA,MMB73J3BK176,CCF2A23C4DV2?,GO,8,80.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT BAS / RPT=3.455,MMB55H3BM823,CCA3A12A4DV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT BAS / RPT=3.455 / BVA,MMB75H3B9844,CCA3A13A4DV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT BAS / RPT=3.727,MMB55H3BR828,CCA3A12B4DV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT BAS / RPT=3.727 / BVA,MMB75H3BE849,CCA3A13B4DV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT BAS / RPT=4.111,MMB55H3BY835,CCA3A12C4DV2?,GO,9,95.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT BAS / RPT=4.111 / BVA,MMB75H3BL856,CCA3A13C4DV2?,GO,9,95.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT HAUT / RPT=3.455,MMB55J3BM203,CCF3A12A4DV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT HAUT / RPT=3.455 / BVA,MMB75J3B9224,CCF3A13A4DV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT HAUT / RPT=3.727,MMB55J3BR208,CCF3A12B4DV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT HAUT / RPT=3.727 / BVA,MMB75J3BE229,CCF3A13B4DV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT HAUT / RPT=4.111,MMB55J3BY215,CCF3A12C4DV2?,GO,9,95.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 30 / TOIT HAUT / RPT=4.111 / BVA,MMB75J3BL236,CCF3A13C4DV2?,GO,9,95.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT BAS / RPT=3.455,MMB55H3BS865,CCA3A22A4DV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT BAS / RPT=3.455 / BVA,MMB75H3BQ886,CCA3A23A4DV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT BAS / RPT=3.727,MMB55H3BX870,CCA3A22B4DV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT BAS / RPT=3.727 / BVA,MMB75H3BV891,CCA3A23B4DV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT BAS / RPT=4.111,MMB55H3BF877,CCA3A22C4DV2?,GO,9,95.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT BAS / RPT=4.111 / BVA,MMB75H3B2898,CCA3A23C4DV2?,GO,9,95.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT HAUT / RPT=3.455,MMB55J3BS245,CCF3A22A4DV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT HAUT / RPT=3.455 / BVA,MMB75J3BF266,CCF3A23A4DV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT HAUT / RPT=3.727,MMB55J3BX250,CCF3A22B4DV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT HAUT / RPT=3.727 / BVA,MMB75J3BK271,CCF3A23B4DV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT HAUT / RPT=4.111,MMB55J3B4257,CCF3A22C4DV2?,GO,9,95.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 213CDI / EPT 35 / TOIT HAUT / RPT=4.111 / BVA,MMB75J3BR278,CCF3A23C4DV2?,GO,9,95.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 214 / EPT 30 / TOIT BAS / RPT=4.375,MMB16H3BU967,CCA5A12D7DV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 214 / EPT 30 / TOIT BAS / RPT=4.857,MMB16H3BA972,CCA5A12E7DV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 214 / EPT 30 / TOIT HAUT / RPT=4.375,MMB16J3BU383,CCF5A12D7DV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 214 / EPT 30 / TOIT HAUT / RPT=4.857,MMB16J3BA388,CCF5A12E7DV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 214 / EPT 35 / TOIT BAS / RPT=4.375,MMB16H3BJ981,CCA5A22D7DV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 214 / EPT 35 / TOIT BAS / RPT=4.857,MMB16H3BP986,CCA5A22E7DV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 214 / EPT 35 / TOIT HAUT / RPT=4.375,MMB16J3BJ397,CCF5A22D7DV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 214 / EPT 35 / TOIT HAUT / RPT=4.857,MMB16J3BP402,CCF5A22E7DV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT BAS / RPT=3.455,MMB57H3B9905,CCA4A12A4DV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT BAS / RPT=3.455 / BVA,MMB77H3BQ920,CCA4A13A4DV2?,GO,11,115.0,A 6,10.5,7.8,8.8,231.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT BAS / RPT=3.727,MMB57H3BC908,CCA4A12B4DV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT BAS / RPT=3.727 / BVA,MMB77H3BT923,CCA4A13B4DV2?,GO,11,115.0,A 6,10.5,7.8,8.8,231.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT BAS / RPT=4.111,MMB57H3BH913,CCA4A12C4DV2?,GO,11,115.0,M 5,13.2,7.8,9.8,256.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT BAS / RPT=4.111 / BVA,MMB77H3BY928,CCA4A13C4DV2?,GO,11,115.0,A 6,11.2,8.0,9.2,242.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT BAS / RPT=4.111 / BVA,MMB77J3BR434,CCA4A14C4DV2?,GO,11,115.0,A 5,12.1,8.4,9.8,259.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT HAUT / RPT=3.455,MMB57J3BR303,CCF4A12A4DV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT HAUT / RPT=3.455 / BVA,MMB77J3B8318,CCF4A13A4DV2?,GO,11,115.0,A 6,10.5,7.8,8.8,231.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT HAUT / RPT=3.727,MMB57J3BU306,CCF4A12B4DV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT HAUT / RPT=3.727 / BVA,MMB77J3BB321,CCF4A13B4DV2?,GO,11,115.0,A 6,10.5,7.8,8.8,231.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT HAUT / RPT=4.111,MMB57J3BZ311,CCF4A12C4DV2?,GO,11,115.0,M 5,13.2,7.8,9.8,256.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT HAUT / RPT=4.111 / BVA,MMB77J3BG326,CCF4A13C4DV2?,GO,11,115.0,A 6,11.2,8.0,9.2,242.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 30 / TOIT HAUT / RPT=4.111 / BVA,MMB77J3BF458,CCF4A14C4DV2?,GO,11,115.0,A 5,12.1,8.4,9.8,259.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=3.455,MMB57H3B3935,CCA4A22A4DV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=3.455 / BVA,MMB77H3BK950,CCA4A23A4DV2?,GO,11,115.0,A 6,10.5,7.8,8.8,231.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=3.727,MMB57H3B6938,CCA4A22B4DV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=3.727 / BVA,MMB77H3BN953,CCA4A23B4DV2?,GO,11,115.0,A 6,10.5,7.8,8.8,231.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=4.111,MMB57H3BB943,CCA4A22C4DV2?,GO,11,115.0,M 5,13.2,7.8,9.8,256.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=4.111 / BVA,MMB77H3BS958,CCA4A23C4DV2?,GO,11,115.0,A 6,11.2,8.0,9.2,242.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT BAS / RPT=4.111 / BVA,MMB77J3BU437,CCA4A24C4DV2?,GO,11,115.0,A 5,12.1,8.4,9.8,259.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=3.455,MMB57J3BL333,CCF4A22A4DV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=3.455 / BVA,MMB77J3B2348,CCF4A23A4DV2?,GO,11,115.0,A 6,10.5,7.8,8.8,231.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=3.727,MMB57J3BP336,CCF4A22B4DV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=3.727 / BVA,MMB77J3B5351,CCF4A23B4DV2?,GO,11,115.0,A 6,10.5,7.8,8.8,231.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=4.111,MMB57J3BT341,CCF4A22C4DV2?,GO,11,115.0,M 5,13.2,7.8,9.8,256.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=4.111 / BVA,MMB77J3BA356,CCF4A23C4DV2?,GO,11,115.0,A 6,11.2,8.0,9.2,242.0,2003-03-01
MERCEDES-BENZ,SPRINTER 216CDI / EPT 35 / TOIT HAUT / RPT=4.111 / BVA,MMB77J3BJ461,CCF4A24C4DV2?,GO,11,115.0,A 5,12.1,8.4,9.8,259.0,2003-03-01
MERCEDES-BENZ,SPRINTER 308CDI / EPT 40 / TOIT HAUT / RPT=4.375,MMB51J3BR090,CCF1A31D4EV2?,GO,8,60.0,M 5,12.4,7.9,9.6,253.0,2003-03-01
MERCEDES-BENZ,SPRINTER 308CDI / EPT 40 / TOIT HAUT / RPT=4.375 / BVA,MMB71J3BG102,CCF1A33D4EV2?,GO,7,60.0,A 6,11.0,7.8,9.0,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 308CDI / EPT 40 / TOIT HAUT / RPT=4.857,MMB51J3BU093,CCF1A31E4EV2?,GO,8,60.0,M 5,14.1,8.7,10.7,282.0,2003-03-01
MERCEDES-BENZ,SPRINTER 308CDI / EPT 40 / TOIT HAUT / RPT=4.857 / BVA,MMB71J3BJ105,CCF1A33E4EV2?,GO,8,60.0,A 6,11.0,8.9,9.7,255.0,2003-03-01
MERCEDES-BENZ,SPRINTER 311CDI / EPT 40 / TOIT HAUT / RPT=4.111,MMB53J3BS186,CCF2A32C4EV2?,GO,8,80.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 311CDI / EPT 40 / TOIT HAUT / RPT=4.111 / BVA,MMB73J3B0192,CCF2A33C4EV2?,GO,8,80.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 311CDI / EPT 40 / TOIT HAUT / RPT=4.375,MMB53J3BV189,CCF2A32D4EV2?,GO,8,80.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 311CDI / EPT 40 / TOIT HAUT / RPT=4.375 / BVA,MMB73J3BE195,CCF2A33D4EV2?,GO,8,80.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=3.727,MMB55J3BW285,CCF3A32B4EV2?,GO,9,95.0,M 5,10.2,6.9,8.1,214.0,2003-03-01
MERCEDES-BENZ,SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=3.727 / BVA,MMB75J3BJ294,CCF3A33B4EV2?,GO,9,95.0,A 6,9.7,7.6,8.4,222.0,2003-03-01
MERCEDES-BENZ,SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=4.111,MMB55J3BZ288,CCF3A32C4EV2?,GO,9,95.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=4.111 / BVA,MMB75J3BL297,CCF3A33C4EV2?,GO,9,95.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=4.375,MMB55J3BD291,CCF3A32D4EV2?,GO,9,95.0,M 5,11.7,7.3,8.9,236.0,2003-03-01
MERCEDES-BENZ,SPRINTER 313CDI / EPT 40 / TOIT HAUT / RPT=4.375 / BVA,MMB75J3BP300,CCF3A33D4EV2?,GO,9,95.0,A 6,10.8,8.2,9.1,241.0,2003-03-01
MERCEDES-BENZ,SPRINTER 314 / EPT 40 / TOIT HAUT / RPT=4.857,MMB16J3BV409,CCF5A32E7EV2?,ES,11,105.0,M 5,17.8,9.6,12.6,301.0,2003-03-01
MERCEDES-BENZ,SPRINTER 314 / EPT 40 / TOIT HAUT / RPT=5.286,MMB16J3BY412,CCF5A32F7EV2?,ES,12,105.0,M 5,19.6,10.3,13.7,328.0,2003-03-01
MERCEDES-BENZ,SPRINTER 316CDI / EPT 40 / TOIT HAUT / RPT=3.727,MMB57J3BF363,CCF4A32B4EV2?,GO,10,115.0,M 5,11.3,7.1,8.7,228.0,2003-03-01
